RDM Export File,,,,,,,,,,,,,,,,,,,
Project Name: Bubu,,,,,,,,,,,,,,,,,,,
Project Location: ,,,,,,,,,,,,,,,,,,,
Operator: tyler,,,,,,,,,,,,,,,,,,,
Project Comments: ,,,,,,,,,,,,,,,,,,,
Y-Coordinate Reference: ,,,,,,,,,,,,,,,,,,,
Y-Coordinate Reference Side: Right,,,,,,,,,,,,,,,,,,,
Y-Offset from Reference (ft): 0,,,,,,,,,,,,,,,,,,,
File Name: Sample2,,,,,,,,,,,,,,,,,,,
Creation Date and Time: 2017-05-08.10:52:41,,,,,,,,,,,,,,,,,,,
File Comments: sb,,,,,,,,,,,,,,,,,,,
Moving Average Window Size (ft): 0.50,,,,,,,,,,,,,,,,,,,
Output Interval (ft): 0.50,,,,,,,,,,,,,,,,,,,
Distance (ft), Station, Longitude (°), Latitude (°), Elevation (m),Y-Coord (ft),Dielectric,Signal Quality,Longitude (°), Latitude (°), Elevation (m),Y-Coord (ft),Dielectric,Signal Quality,Longitude (°), Latitude (°), Elevation (m),Y-Coord (ft),Dielectric,Signal Quality
5858.5,58+58.50,-97.45658837,31.6517306,211.4,2.75,5.16,96.05,-97.45659566,31.65172633,211.4,0,5.33,97.96,-97.45660295,31.65172205,211.4,-2.75,5.32,96.37
5859,58+59.00,-97.45658763,31.65172828,211.4,2.75,5.25,96.26,-97.45659492,31.651724,211.4,0,5.29,97.98,-97.4566022,31.65171972,211.4,-2.75,5.25,96.37
5860,58+60.00,-97.45658688,31.65172588,211.4,2.75,5.27,96.36,-97.45659422,31.65172167,211.4,0,5.41,97.99,-97.45660156,31.65171746,211.4,-2.75,5.22,96.4
5860.5,58+60.50,-97.45658533,31.65172371,211.4,2.75,5.15,96.46,-97.45659267,31.6517195,211.4,0,5.35,97.98,-97.45660001,31.65171529,211.4,-2.75,5.26,96.38
5861,58+61.00,-97.45658455,31.65172269,211.4,2.75,5.21,96.58,-97.45659183,31.65171842,211.4,0,5.43,98.1,-97.45659912,31.65171414,211.4,-2.75,5.27,96.47
5861.5,58+61.50,-97.45658357,31.65172146,211.4,2.75,5.22,96.61,-97.45659085,31.65171719,211.4,0,5.38,98.1,-97.45659814,31.65171291,211.4,-2.75,5.21,96.49
5862,58+62.00,-97.45658155,31.65171899,211.4,2.75,5.24,96.7,-97.45658884,31.65171471,211.4,0,5.39,98.1,-97.45659613,31.65171044,211.4,-2.75,5.24,96.5
5863,58+63.00,-97.45658155,31.65171899,211.4,2.75,5.21,96.7,-97.45658884,31.65171471,211.4,0,5.39,98.05,-97.45659613,31.65171044,211.4,-2.75,5.26,96.45
5863.5,58+63.50,-97.45657941,31.65171541,211.4,2.75,5.21,96.74,-97.45658669,31.65171113,211.4,0,5.37,98.06,-97.45659398,31.65170685,211.4,-2.75,5.17,96.45
5864,58+64.00,-97.45657857,31.65171412,211.45,2.75,5.21,96.5,-97.45658591,31.65170991,211.45,0,5.37,98.03,-97.45659325,31.6517057,211.45,-2.75,5.18,96.48
5864.5,58+64.50,-97.45657772,31.65171298,211.5,2.75,5.18,96.52,-97.45658508,31.65170879,211.5,0,5.38,98.03,-97.45659244,31.6517046,211.5,-2.75,5.22,96.47
5865,58+65.00,-97.45657675,31.65171171,211.5,2.75,5.17,96.53,-97.45658411,31.65170752,211.5,0,5.41,98.03,-97.45659147,31.65170334,211.5,-2.75,5.37,96.53
5866,58+66.00,-97.45657504,31.65170964,211.5,2.75,5.15,96.6,-97.4565824,31.65170545,211.5,0,5.45,98.03,-97.45658976,31.65170127,211.5,-2.75,5.22,96.53
5866.5,58+66.50,-97.45657431,31.65170869,211.5,2.75,5.25,96.61,-97.45658167,31.6517045,211.5,0,5.39,98.11,-97.45658903,31.65170032,211.5,-2.75,5.17,96.6
5867,58+67.00,-97.45657271,31.65170663,211.5,2.75,5.19,96.69,-97.45658007,31.65170245,211.5,0,5.41,98.12,-97.45658743,31.65169826,211.5,-2.75,5.33,96.59
5867.5,58+67.50,-97.456572,31.65170564,211.5,2.75,5.18,96.66,-97.45657936,31.65170145,211.5,0,5.48,98.19,-97.45658671,31.65169726,211.5,-2.75,5.26,96.64
5868,58+68.00,-97.45657085,31.65170439,211.54,2.75,5.2,96.67,-97.45657821,31.65170021,211.54,0,5.33,98.29,-97.45658556,31.65169602,211.54,-2.75,5.25,96.63
5869,58+69.00,-97.45656847,31.65170186,211.6,2.75,5.19,96.75,-97.45657583,31.65169767,211.6,0,5.48,98.32,-97.45658319,31.65169348,211.6,-2.75,5.33,96.66
5869.5,58+69.50,-97.45656778,31.65170093,211.6,2.75,5.18,96.73,-97.45657514,31.65169675,211.6,0,5.45,98.31,-97.4565825,31.65169256,211.6,-2.75,5.33,96.65
5870,58+70.00,-97.45656626,31.65169914,211.6,2.75,5.17,96.75,-97.45657362,31.65169496,211.6,0,5.4,98.3,-97.45658098,31.65169077,211.6,-2.75,5.24,96.64
5870.5,58+70.50,-97.45656553,31.65169819,211.6,2.75,5.19,96.79,-97.4565729,31.651694,211.6,0,5.45,96.35,-97.45658026,31.65168982,211.6,-2.75,5.19,96.64
5871,58+71.00,-97.45656404,31.65169623,211.6,2.75,5.13,96.74,-97.4565714,31.65169205,211.6,0,5.38,96.4,-97.45657876,31.65168786,211.6,-2.75,5.27,96.64
5872,58+72.00,-97.45656347,31.65169552,211.6,2.75,5.09,96.78,-97.45657083,31.65169133,211.6,0,5.4,96.42,-97.45657819,31.65168715,211.6,-2.75,5.41,96.75
5872.5,58+72.50,-97.45656181,31.65169336,211.7,2.75,5.11,96.77,-97.45656917,31.65168917,211.7,0,5.42,96.33,-97.45657653,31.65168498,211.7,-2.75,5.26,96.71
5873,58+73.00,-97.45656061,31.65169152,211.7,2.75,5.05,96.78,-97.45656796,31.65168733,211.7,0,5.48,96.28,-97.45657532,31.65168314,211.7,-2.75,5.33,96.7
5873.5,58+73.50,-97.45655964,31.65169002,211.7,2.75,5.09,96.73,-97.456567,31.65168583,211.7,0,5.37,96.41,-97.45657436,31.65168165,211.7,-2.75,5.24,96.7
5874,58+74.00,-97.45655793,31.65168797,211.7,2.75,5.16,96.82,-97.45656529,31.65168379,211.7,0,5.46,96.37,-97.45657265,31.6516796,211.7,-2.75,5.27,96.7
5875,58+75.00,-97.45655582,31.65168569,211.8,2.75,5.14,96.82,-97.45656319,31.65168152,211.8,0,5.42,96.34,-97.45657056,31.65167736,211.8,-2.75,5.27,96.8
5875.5,58+75.50,-97.45655061,31.65168443,212,2.75,5.11,96.88,-97.456558,31.65168028,212,0,5.52,96.36,-97.4565654,31.65167614,212,-2.75,5.37,96.8
5876,58+76.00,-97.45654986,31.65168334,212,2.75,5.02,96.89,-97.45655725,31.65167919,212,0,5.52,96.48,-97.45656464,31.65167505,212,-2.75,5.44,96.78
5876.5,58+76.50,-97.45654902,31.65168215,212,2.75,5.05,97.01,-97.45655641,31.65167801,212,0,5.55,96.47,-97.4565638,31.65167386,212,-2.75,5.35,96.75
5877,58+77.00,-97.45654821,31.65168097,212,2.75,5.01,97.05,-97.45655561,31.65167684,212,0,5.47,96.43,-97.45656302,31.65167271,212,-2.75,5.28,96.77
5878,58+78.00,-97.45654722,31.65167949,212,2.75,5.11,97.03,-97.45655464,31.65167538,212,0,5.57,96.39,-97.45656207,31.65167128,212,-2.75,5.27,96.76
5878.5,58+78.50,-97.45654619,31.65167823,212.08,2.75,5.11,97.01,-97.45655367,31.6516742,212.08,0,5.61,96.52,-97.45656115,31.65167017,212.08,-2.75,5.22,96.74
5879,58+79.00,-97.45654452,31.6516762,212.13,2.75,5.12,97.05,-97.456552,31.65167217,212.13,0,5.51,96.5,-97.45655948,31.65166814,212.13,-2.75,5.29,96.76
5879.5,58+79.50,-97.45654302,31.65167471,212.18,2.75,5.19,97.02,-97.45655044,31.65167061,212.18,0,5.59,96.49,-97.45655786,31.6516665,212.18,-2.75,5.27,96.7
5880,58+80.00,-97.45654121,31.65167247,212.2,2.75,5.08,96.96,-97.45654863,31.65166836,212.2,0,5.53,96.49,-97.45655605,31.65166426,212.2,-2.75,5.35,96.67
5881,58+81.00,-97.45653972,31.6516704,212.3,2.75,5.13,96.93,-97.45654717,31.65166633,212.3,0,5.46,96.4,-97.45655461,31.65166226,212.3,-2.75,5.27,96.54
5881.5,58+81.50,-97.4565387,31.65166889,212.3,2.75,5.26,96.86,-97.45654617,31.65166484,212.3,0,5.53,96.4,-97.45655363,31.65166079,212.3,-2.75,5.21,96.5
5882,58+82.00,-97.45653754,31.65166722,212.3,2.75,5.23,96.81,-97.456545,31.65166317,212.3,0,5.5,96.32,-97.45655246,31.65165912,212.3,-2.75,5.24,96.48
5882.5,58+82.50,-97.45653704,31.65166655,212.3,2.75,5.24,96.81,-97.4565445,31.6516625,212.3,0,5.49,96.32,-97.45655196,31.65165845,212.3,-2.75,5.3,96.47
5883,58+83.00,-97.45653463,31.65166562,212.5,2.75,5.18,96.8,-97.45654207,31.65166155,212.5,0,5.51,96.33,-97.45654952,31.65165748,212.5,-2.75,5.28,96.38
5884,58+84.00,-97.45653411,31.65166498,212.5,2.75,5.27,96.82,-97.4565415,31.65166083,212.5,0,5.55,96.31,-97.45654889,31.65165669,212.5,-2.75,5.28,96.34
5884.5,58+84.50,-97.45653348,31.65166389,212.5,2.75,5.2,96.74,-97.45654082,31.65165967,212.5,0,5.48,96.33,-97.45654816,31.65165546,212.5,-2.75,5.33,96.39
5885,58+85.00,-97.45653288,31.65166291,212.5,2.75,5.16,96.75,-97.45654022,31.6516587,212.5,0,5.51,96.35,-97.45654756,31.65165448,212.5,-2.75,5.24,96.39
5885.5,58+85.50,-97.456532,31.65166185,212.5,2.75,5.08,96.72,-97.45653939,31.65165771,212.5,0,5.5,96.32,-97.45654679,31.65165356,212.5,-2.75,5.22,96.31
5886,58+86.00,-97.45653082,31.65166039,212.53,2.75,5.1,96.72,-97.45653821,31.65165624,212.53,0,5.54,96.32,-97.4565456,31.6516521,212.53,-2.75,5.35,96.27
5887,58+87.00,-97.45652991,31.6516592,212.58,2.75,5.07,96.64,-97.4565373,31.65165506,212.58,0,5.55,96.28,-97.45654469,31.65165091,212.58,-2.75,5.25,96.14
5887.5,58+87.50,-97.45652816,31.65165682,212.6,2.75,5.1,96.51,-97.4565355,31.65165261,212.6,0,5.5,96.26,-97.45654284,31.65164839,212.6,-2.75,5.32,96.11
5888,58+88.00,-97.45652701,31.6516553,212.6,2.75,5.08,96.36,-97.45653434,31.65165106,212.6,0,5.52,96.28,-97.45654166,31.65164683,212.6,-2.75,5.26,96.21
5888.5,58+88.50,-97.45652633,31.65165433,212.6,2.75,5.07,96.32,-97.45653357,31.65165,212.6,0,5.48,96.33,-97.45654081,31.65164566,212.6,-2.75,5.34,96.15
5889,58+89.00,-97.45652456,31.65165217,212.6,2.75,5.11,96.25,-97.4565318,31.65164783,212.6,0,5.55,96.32,-97.45653905,31.6516435,212.6,-2.75,5.33,96.09
5890,58+90.00,-97.45652351,31.6516509,212.6,2.75,5.04,96.09,-97.45653083,31.65164667,212.6,0,5.57,96.35,-97.45653816,31.65164243,212.6,-2.75,5.37,96.08
5890.5,58+90.50,-97.45652278,31.65165017,212.6,2.75,5,95.96,-97.45653012,31.65164596,212.6,0,5.54,96.35,-97.45653746,31.65164174,212.6,-2.75,5.29,96
5891,58+91.00,-97.45652114,31.65164822,212.7,2.75,5.08,95.84,-97.45652848,31.651644,212.7,0,5.46,96.31,-97.45653581,31.65163979,212.7,-2.75,5.27,96
5891.5,58+91.50,-97.45652018,31.65164707,212.7,2.75,5.09,95.73,-97.4565275,31.65164283,212.7,0,5.45,96.28,-97.45653482,31.6516386,212.7,-2.75,5.28,96
5892,58+92.00,-97.45651848,31.65164455,212.6,2.75,5.07,95.56,-97.45652576,31.65164026,212.6,0,5.56,96.23,-97.45653305,31.65163598,212.6,-2.75,5.37,95.94
5893,58+93.00,-97.45651778,31.65164382,212.6,2.75,5.04,95.54,-97.45652506,31.65163954,212.6,0,5.53,96.2,-97.45653234,31.65163525,212.6,-2.75,5.21,95.87
5893.5,58+93.50,-97.45651715,31.65164307,212.6,2.75,5.04,95.52,-97.45652443,31.65163879,212.6,0,5.48,96.08,-97.45653172,31.6516345,212.6,-2.75,5.24,95.9
5894,58+94.00,-97.45651524,31.65164077,212.6,2.75,5.03,95.47,-97.45652252,31.65163648,212.6,0,5.55,96.04,-97.4565298,31.6516322,212.6,-2.75,5.21,95.9
5894.5,58+94.50,-97.45651472,31.65164012,212.6,2.75,5.08,95.46,-97.456522,31.65163583,212.6,0,5.45,95.99,-97.45652928,31.65163155,212.6,-2.75,5.3,95.89
5895,58+95.00,-97.45651303,31.65163819,212.65,2.75,5.03,95.25,-97.45652027,31.65163384,212.65,0,5.49,95.98,-97.4565275,31.6516295,212.65,-2.75,5.35,95.81
5896,58+96.00,-97.45651216,31.65163716,212.69,2.75,5.01,95.04,-97.45651938,31.6516328,212.69,0,5.46,95.91,-97.4565266,31.65162845,212.69,-2.75,5.31,95.81
5896.5,58+96.50,-97.45651063,31.65163472,212.6,2.75,5.03,95.18,-97.45651784,31.65163034,212.6,0,5.45,95.9,-97.45652504,31.65162596,212.6,-2.75,5.23,95.78
5897,58+97.00,-97.45650984,31.65163354,212.6,2.75,4.99,95.18,-97.45651704,31.65162916,212.6,0,5.44,95.87,-97.45652425,31.65162478,212.6,-2.75,5.22,95.64
5897.5,58+97.50,-97.45650899,31.65163236,212.6,2.75,5.11,95.19,-97.45651619,31.65162798,212.6,0,5.43,95.85,-97.4565234,31.6516236,212.6,-2.75,5.22,95.23
5898,58+98.00,-97.45650817,31.65163127,212.6,2.75,5.01,95.26,-97.45651537,31.65162689,212.6,0,5.39,95.85,-97.45652258,31.65162251,212.6,-2.75,5.19,95.23
5899,58+99.00,-97.45650716,31.65163009,212.6,2.75,4.99,95.3,-97.45651433,31.65162567,212.6,0,5.46,95.83,-97.4565215,31.65162125,212.6,-2.75,5.29,95.16
5899.5,58+99.50,-97.45650537,31.65162809,212.63,2.75,5.06,95.25,-97.45651254,31.65162367,212.63,0,5.43,95.8,-97.45651971,31.65161925,212.63,-2.75,5.29,95.13
5900,59+0.00,-97.45650445,31.65162709,212.67,2.75,5.02,95.26,-97.45651162,31.65162267,212.67,0,5.34,95.81,-97.4565188,31.65161825,212.67,-2.75,5.23,95.11
5900.5,59+0.50,-97.45650381,31.65162604,212.66,2.75,5.01,95.21,-97.45651095,31.65162158,212.66,0,5.35,95.83,-97.45651808,31.65161712,212.66,-2.75,5.22,95.13
5901,59+1.00,-97.45650221,31.65162371,212.6,2.75,4.99,95.2,-97.45650933,31.65161923,212.6,0,5.39,95.66,-97.45651645,31.65161475,212.6,-2.75,5.2,95.13
5902,59+2.00,-97.4565014,31.65162283,212.6,2.75,5.08,95.16,-97.4565085,31.65161834,212.6,0,5.37,95.68,-97.45651561,31.65161385,212.6,-2.75,5.22,95.13
5902.5,59+2.50,-97.4564998,31.65162105,212.62,2.75,5.11,95.2,-97.45650687,31.6516165,212.62,0,5.44,95.68,-97.45651393,31.65161196,212.62,-2.75,5.28,95.16
5903,59+3.00,-97.45649874,31.65161988,212.68,2.75,5.07,95.19,-97.4565058,31.65161533,212.68,0,5.32,95.68,-97.45651286,31.65161079,212.68,-2.75,5.21,95.18
5903.5,59+3.50,-97.45649802,31.65161904,212.7,2.75,5.08,95.23,-97.45650508,31.6516145,212.7,0,5.3,95.65,-97.45651214,31.65160995,212.7,-2.75,5.29,95.19
5904,59+4.00,-97.45649635,31.65161705,212.7,2.75,5.11,95.22,-97.45650342,31.6516125,212.7,0,5.4,95.66,-97.45651048,31.65160796,212.7,-2.75,5.19,95.18
5905,59+5.00,-97.45649523,31.65161598,212.66,2.75,5.05,95.32,-97.4565023,31.65161144,212.66,0,5.38,95.66,-97.45650936,31.65160689,212.66,-2.75,5.24,95.18
5905.5,59+5.50,-97.45649316,31.65161401,212.6,2.75,5.07,95.33,-97.45650022,31.65160946,212.6,0,5.41,95.72,-97.45650728,31.65160492,212.6,-2.75,5.27,95.15
5906,59+6.00,-97.45649206,31.65161255,212.6,2.75,5.07,95.36,-97.45649913,31.65160801,212.6,0,5.46,95.74,-97.4565062,31.65160347,212.6,-2.75,5.2,95.15
5906.5,59+6.50,-97.45649121,31.65161165,212.6,2.75,5.07,95.43,-97.45649829,31.65160712,212.6,0,5.34,95.67,-97.45650536,31.65160259,212.6,-2.75,5.25,95.12
5907,59+7.00,-97.45648973,31.65160984,212.64,2.75,5.04,95.49,-97.4564968,31.65160531,212.64,0,5.3,95.69,-97.45650388,31.65160077,212.64,-2.75,5.23,95.1
5908,59+8.00,-97.45648876,31.65160887,212.7,2.75,5.12,95.51,-97.45649583,31.65160433,212.7,0,5.37,95.51,-97.45650291,31.6515998,212.7,-2.75,5.19,95.02
5908.5,59+8.50,-97.45648805,31.65160802,212.7,2.75,5.12,95.52,-97.45649512,31.65160348,212.7,0,5.34,95.41,-97.45650219,31.65159894,212.7,-2.75,5.16,95.05
5909,59+9.00,-97.4564856,31.65160604,212.7,2.75,5.07,95.5,-97.45649267,31.6516015,212.7,0,5.33,95.39,-97.45649974,31.65159696,212.7,-2.75,5.25,95.07
5909.5,59+9.50,-97.45648486,31.65160515,212.7,2.75,5.09,95.5,-97.45649193,31.65160062,212.7,0,5.37,95.37,-97.45649901,31.65159609,212.7,-2.75,5.36,95.07
5910,59+10.00,-97.45648294,31.65160301,212.7,2.75,5.11,95.57,-97.45649002,31.65159848,212.7,0,5.42,95.4,-97.4564971,31.65159396,212.7,-2.75,5.19,95.06
5911,59+11.00,-97.45648249,31.65160245,212.7,2.75,5.03,95.59,-97.45648957,31.65159792,212.7,0,5.31,95.35,-97.45649665,31.6515934,212.7,-2.75,5.23,95.05
5911.5,59+11.50,-97.4564809,31.65160059,212.7,2.75,5.11,95.61,-97.45648798,31.65159607,212.7,0,5.39,95.3,-97.45649507,31.65159155,212.7,-2.75,5.35,95.06
5912,59+12.00,-97.45648005,31.65159965,212.7,2.75,5.1,95.62,-97.45648717,31.65159517,212.7,0,5.44,95.26,-97.45649428,31.65159068,212.7,-2.75,5.18,94.94
5912.5,59+12.50,-97.4564786,31.65159779,212.76,2.75,5.06,95.62,-97.45648571,31.65159331,212.76,0,5.4,95.31,-97.45649283,31.65158883,212.76,-2.75,5.27,95.04
5913,59+13.00,-97.45647768,31.6515968,212.71,2.75,5.17,95.66,-97.4564848,31.65159231,212.71,0,5.48,95.36,-97.45649192,31.65158783,212.71,-2.75,5.4,95.1
5914,59+14.00,-97.45647574,31.65159447,212.7,2.75,5.1,95.76,-97.45648289,31.65159003,212.7,0,5.39,95.22,-97.45649003,31.65158558,212.7,-2.75,5.24,95.1
5914.5,59+14.50,-97.45647506,31.65159365,212.7,2.75,5.16,95.71,-97.45648221,31.65158921,212.7,0,5.32,95.36,-97.45648937,31.65158478,212.7,-2.75,5.14,95.07
5915,59+15.00,-97.45647346,31.65159186,212.7,2.75,5.14,95.69,-97.45648063,31.65158743,212.7,0,5.45,95.36,-97.45648779,31.651583,212.7,-2.75,5.3,94.89
5915.5,59+15.50,-97.45647265,31.65159091,212.7,2.75,5.14,95.72,-97.45647982,31.65158648,212.7,0,5.37,95.38,-97.45648698,31.65158205,212.7,-2.75,5.35,94.91
5916,59+16.00,-97.45647116,31.65158924,212.7,2.75,5.16,95.7,-97.45647836,31.65158484,212.7,0,5.45,95.24,-97.45648555,31.65158045,212.7,-2.75,5.19,94.96
5917,59+17.00,-97.45647037,31.65158808,212.7,2.75,5.16,95.67,-97.45647758,31.65158371,212.7,0,5.38,95.26,-97.45648479,31.65157934,212.7,-2.75,5.16,94.95
5917.5,59+17.50,-97.45646917,31.65158604,212.7,2.75,5.09,95.71,-97.45647638,31.65158167,212.7,0,5.39,95.37,-97.45648359,31.65157729,212.7,-2.75,5.19,94.94
5918,59+18.00,-97.45646842,31.65158512,212.7,2.75,5.13,95.72,-97.45647564,31.65158076,212.7,0,5.43,95.34,-97.45648286,31.6515764,212.7,-2.75,5.29,94.9
5918.5,59+18.50,-97.45646693,31.6515834,212.77,2.75,5.1,95.74,-97.45647416,31.65157905,212.77,0,5.35,95.26,-97.45648139,31.6515747,212.77,-2.75,5.2,95.03
5919,59+19.00,-97.45646558,31.65158178,212.8,2.75,5.13,95.73,-97.45647281,31.65157743,212.8,0,5.41,95.25,-97.45648004,31.65157308,212.8,-2.75,5.3,95.07
5920,59+20.00,-97.45646486,31.65158088,212.8,2.75,5.08,95.73,-97.45647209,31.65157653,212.8,0,5.41,95.26,-97.45647933,31.65157219,212.8,-2.75,5.11,95.17
5920.5,59+20.50,-97.45646365,31.65157872,212.71,2.75,5.11,95.71,-97.45647093,31.65157443,212.71,0,5.37,95.26,-97.45647821,31.65157015,212.71,-2.75,4.98,95.18
5921,59+21.00,-97.45646327,31.65157739,212.6,2.75,5.1,95.7,-97.45647057,31.65157314,212.6,0,5.38,95.27,-97.45647787,31.65156888,212.6,-2.75,4.92,95.2
5921.5,59+21.50,-97.45646173,31.65157546,212.66,2.75,5.1,95.71,-97.45646904,31.6515712,212.66,0,5.4,95.24,-97.45647634,31.65156694,212.66,-2.75,4.96,95.24
5922,59+22.00,-97.45646089,31.65157451,212.7,2.75,5.13,95.72,-97.45646822,31.65157029,212.7,0,5.4,95.42,-97.45647554,31.65156606,212.7,-2.75,5.06,95.25
5923,59+23.00,-97.45645998,31.6515734,212.7,2.75,5.06,95.75,-97.45646732,31.65156919,212.7,0,5.34,95.43,-97.45647466,31.65156497,212.7,-2.75,5.24,95.27
5923.5,59+23.50,-97.45645855,31.65157155,212.7,2.75,5.09,95.71,-97.45646589,31.65156733,212.7,0,5.36,95.41,-97.45647323,31.65156312,212.7,-2.75,5.42,95.28
5924,59+24.00,-97.45645787,31.65157071,212.7,2.75,5.08,95.68,-97.45646521,31.6515665,212.7,0,5.41,95.36,-97.45647255,31.65156229,212.7,-2.75,5.29,95.32
5924.5,59+24.50,-97.45645682,31.65156955,212.7,2.75,5.04,95.67,-97.45646415,31.65156534,212.7,0,5.39,95.23,-97.45647149,31.65156113,212.7,-2.75,5.26,95.25
5925,59+25.00,-97.45645562,31.65156703,212.6,2.75,5.07,95.63,-97.45646297,31.65156283,212.6,0,5.31,95.24,-97.45647032,31.65155863,212.6,-2.75,5.29,95.27
5926,59+26.00,-97.45645467,31.65156588,212.6,2.75,5.04,95.62,-97.45646213,31.65156183,212.6,0,5.26,95.23,-97.45646959,31.65155777,212.6,-2.75,5.22,95.29
5926.5,59+26.50,-97.45645397,31.65156501,212.6,2.75,4.99,95.63,-97.45646143,31.65156096,212.6,0,5.35,95.33,-97.45646889,31.6515569,212.6,-2.75,5.22,95.27
5927,59+27.00,-97.45645221,31.65156272,212.6,2.75,5.06,95.64,-97.45645967,31.65155867,212.6,0,5.4,95.33,-97.45646713,31.65155461,212.6,-2.75,5.31,95.33
5927.5,59+27.50,-97.45645164,31.65156187,212.6,2.75,5.15,95.73,-97.4564591,31.65155781,212.6,0,5.37,95.33,-97.45646656,31.65155376,212.6,-2.75,5.33,95.39
5928,59+28.00,-97.45645019,31.6515602,212.6,2.75,5.22,95.74,-97.45645754,31.651556,212.6,0,5.36,95.31,-97.45646489,31.65155181,212.6,-2.75,5.2,95.38
5929,59+29.00,-97.45644932,31.65155903,212.6,2.75,5.19,95.74,-97.45645667,31.65155483,212.6,0,5.35,95.27,-97.45646402,31.65155064,212.6,-2.75,5.31,95.45
5929.5,59+29.50,-97.4564479,31.65155678,212.6,2.75,5.07,95.76,-97.45645525,31.65155258,212.6,0,5.3,95.25,-97.4564626,31.65154838,212.6,-2.75,5.25,95.57
5930,59+30.00,-97.45644715,31.65155587,212.6,2.75,4.99,95.74,-97.4564545,31.65155167,212.6,0,5.32,95.3,-97.45646185,31.65154747,212.6,-2.75,5.25,95.58
5930.5,59+30.50,-97.45644632,31.65155487,212.6,2.75,4.89,95.76,-97.45645367,31.65155067,212.6,0,5.37,95.35,-97.45646102,31.65154647,212.6,-2.75,5.21,95.59
5931,59+31.00,-97.45644492,31.65155277,212.6,2.75,4.76,95.78,-97.45645227,31.65154857,212.6,0,5.41,95.34,-97.45645962,31.65154438,212.6,-2.75,5.27,95.61
5932,59+32.00,-97.45644413,31.65155159,212.6,2.75,4.78,95.78,-97.45645148,31.65154738,212.6,0,5.5,95.36,-97.45645882,31.65154317,212.6,-2.75,5.32,95.61
5932.5,59+32.50,-97.45644353,31.65155073,212.6,2.75,4.97,95.72,-97.45645086,31.6515465,212.6,0,5.55,95.36,-97.45645818,31.65154226,212.6,-2.75,5.24,95.61
5933,59+33.00,-97.45644184,31.65154851,212.6,2.75,5.02,95.66,-97.45644919,31.6515443,212.6,0,5.54,95.35,-97.45645653,31.65154009,212.6,-2.75,5.31,95.63
5933.5,59+33.50,-97.45644142,31.65154742,212.6,2.75,5.15,95.69,-97.45644874,31.65154319,212.6,0,5.51,95.35,-97.45645607,31.65153896,212.6,-2.75,5.36,95.62
5934,59+34.00,-97.45644037,31.65154607,212.6,2.75,5.23,95.71,-97.45644767,31.65154181,212.6,0,5.4,95.39,-97.45645498,31.65153755,212.6,-2.75,5.24,95.67
5935,59+35.00,-97.4564388,31.65154418,212.6,2.75,5.15,95.67,-97.45644607,31.65153988,212.6,0,5.39,95.48,-97.45645334,31.65153558,212.6,-2.75,5.24,95.64
5935.5,59+35.50,-97.45643806,31.6515433,212.6,2.75,5.29,95.65,-97.45644533,31.651539,212.6,0,5.38,95.49,-97.4564526,31.6515347,212.6,-2.75,5.28,95.65
5936,59+36.00,-97.4564366,31.65154154,212.69,2.75,5.19,95.64,-97.45644384,31.65153721,212.69,0,5.4,95.61,-97.45645108,31.65153287,212.69,-2.75,5.24,95.63
5936.5,59+36.50,-97.45643584,31.65154076,212.7,2.75,5.16,95.53,-97.45644307,31.6515364,212.7,0,5.46,95.59,-97.4564503,31.65153205,212.7,-2.75,5.26,95.63
5937,59+37.00,-97.45643431,31.65153876,212.7,2.75,5.13,95.52,-97.45644154,31.65153442,212.7,0,5.41,95.6,-97.45644878,31.65153008,212.7,-2.75,5.25,95.63
5938,59+38.00,-97.45643336,31.65153758,212.7,2.75,5.15,95.63,-97.4564406,31.65153325,212.7,0,5.39,95.61,-97.45644783,31.65152891,212.7,-2.75,5.26,95.57
5938.5,59+38.50,-97.4564311,31.65153484,212.7,2.75,5.14,95.58,-97.45643833,31.6515305,212.7,0,5.44,95.62,-97.45644557,31.65152616,212.7,-2.75,5.23,95.51
5939,59+39.00,-97.45643111,31.65153485,212.7,2.75,5.11,95.58,-97.45643833,31.6515305,212.7,0,5.45,95.67,-97.45644556,31.65152615,212.7,-2.75,5.26,95.5
5939.5,59+39.50,-97.45642946,31.65153276,212.7,2.75,5.06,95.62,-97.45643668,31.65152841,212.7,0,5.44,95.71,-97.4564439,31.65152405,212.7,-2.75,5.26,95.49
5940,59+40.00,-97.45642854,31.65153157,212.7,2.75,5.09,95.62,-97.45643576,31.65152722,212.7,0,5.42,95.73,-97.45644299,31.65152286,212.7,-2.75,5.27,95.51
5941,59+41.00,-97.45642711,31.65153002,212.7,2.75,5.05,95.63,-97.45643433,31.65152567,212.7,0,5.45,95.74,-97.45644156,31.65152131,212.7,-2.75,5.22,95.49
5941.5,59+41.50,-97.45642636,31.65152902,212.7,2.75,5.08,95.6,-97.45643358,31.65152467,212.7,0,5.47,95.79,-97.45644081,31.65152031,212.7,-2.75,5.27,95.43
5942,59+42.00,-97.45642461,31.65152719,212.7,2.75,5.11,95.6,-97.45643183,31.65152283,212.7,0,5.42,95.8,-97.45643906,31.65151848,212.7,-2.75,5.26,95.36
